Rank;Name;Platform;Year;Genre;Publisher;NA_Sales;EU_Sales;JP_Sales;Other_Sales;Global_Sales;Global_Sales_Disc
13753;Resident Evil: Operation Raccoon City;PC;2012,0;Action;Capcom;0,0;0,03;0,0;0,01;0,04;Bajas Ventas
13754;Winning Post 7 2012;PSP;2012,0;Sports;Ackkstudios;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13755;Samurai Warriors 2: Empires;X360;2007,0;Action;Tecmo Koei;0,03;0,0;0,01;0,0;0,04;Bajas Ventas
13756;Super Black Bass Fishing;DS;2005,0;Sports;Majesco Entertainment;0,04;0,0;0,0;0,0;0,04;Bajas Ventas
13757;Point Blank 2;PS;1998,0;Shooter;Namco Bandai Games;0,02;0,02;0,0;0,0;0,04;Bajas Ventas
13758;Who Wants to Be a Millionaire: 3rd Edition;DS;2010,0;Misc;Ubisoft;0,04;0,0;0,0;0,0;0,04;Bajas Ventas
13759;Test Drive: Ferrari Legends;PS3;2012,0;Racing;Unknown;0,04;0,0;0,0;0,0;0,04;Bajas Ventas
13760;Saru! Get You! Pipo Saru Senki;PSP;2009,0;Role-Playing;Sony Computer Entertainment;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13761;Infamous: First Light;PS4;2014,0;Action;Sony Computer Entertainment;0,0;0,03;0,0;0,01;0,04;Bajas Ventas
13762;J,League Pro Soccer Club o Tsukurou! 8 Euro Plus;PSP;2013,0;Sports;Sega;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13763;Imabikisou;PS3;2007,0;Adventure;Sega;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13764;Logic Machines;DS;2009,0;Puzzle;City Interactive;0,04;0,0;0,0;0,0;0,04;Bajas Ventas
13765;One Piece: Burning Blood;XOne;2016,0;Fighting;Namco Bandai Games;0,03;0,01;0,0;0,0;0,04;Bajas Ventas
13766;Hakuouki: Reimeiroku Portable;PSP;2011,0;Adventure;Idea Factory;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13767;Sega Ages 2500 Series Vol, 33: Fantasy Zone Complete Collection;PS2;2008,0;Shooter;Sega;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13768;Antz Extreme Racing;PS2;2002,0;Racing;Empire Interactive;0,02;0,02;0,0;0,01;0,04;Bajas Ventas
13769;Motto TOEIC Test DS Training;DS;2008,0;Misc;IE Institute;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13770;Super Robot Gakuen;DS;2009,0;Adventure;Namco Bandai Games;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13771;Atelier Iris 3: Grand Phantasm (JP Sales);PS2;2006,0;Role-Playing;Tecmo Koei;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13772;Terraria;XOne;2014,0;Action;505 Games;0,0;0,04;0,0;0,0;0,04;Bajas Ventas
13773;Dolly Kanon Dokidoki Tokimeki Himitsu no Ongaku Katsudou Start Desu!!;3DS;2014,0;Adventure;Happinet;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13774;Empire Earth III;PC;2007,0;Strategy;Vivendi Games;0,0;0,03;0,0;0,01;0,04;Bajas Ventas
13775;Mike Tyson Boxing;GBA;2002,0;Sports;Ubisoft;0,03;0,01;0,0;0,0;0,04;Bajas Ventas
13776;Jojo's Fashion Show: Design in a Dash!;DS;2009,0;Simulation;Ubisoft;0,04;0,0;0,0;0,0;0,04;Bajas Ventas
13777;The Legend of Heroes: Trails in the Sky First Chapter;PS3;2012,0;Role-Playing;Falcom Corporation;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13778;Go Diego Go!: Safari Rescue;PS2;2008,0;Action;Take-Two Interactive;0,02;0,02;0,0;0,01;0,04;Bajas Ventas
13779;Deal or No Deal: Special Edition;DS;2010,0;Misc;Zoo Games;0,04;0,0;0,0;0,0;0,04;Bajas Ventas
13780;Clannad;PS2;2006,0;Adventure;Interchannel;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13781;Nobunaga's Ambition: Sphere of Influence;PS4;2014,0;Strategy;Tecmo Koei;0,03;0,0;0,0;0,01;0,04;Bajas Ventas
13782;Fisherman's Challenge;PS2;2003,0;Sports;Konami Digital Entertainment;0,02;0,02;0,0;0,01;0,04;Bajas Ventas
13783;Katekyoo Hitman Reborn! Battle Arena 2 - Spirits Burst;PSP;2009,0;Fighting;Marvelous Interactive;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13784;Akko ni Omakase! Brain Shock;DS;2006,0;Misc;Taito;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13785;Mission: Impossible - Operation Surma;GBA;2003,0;Platform;Atari;0,03;0,01;0,0;0,0;0,04;Bajas Ventas
13786;Guild Wars Trilogy;PC;2005,0;Role-Playing;NCSoft;0,0;0,03;0,0;0,01;0,04;Bajas Ventas
13787;Patrician IV;PC;2010,0;Strategy;Kalypso Media;0,03;0,0;0,0;0,0;0,04;Bajas Ventas
13788;Deadliest Warrior: Ancient Combat;PS3;2012,0;Fighting;Cloud Imperium Games Corporation;0,04;0,0;0,0;0,0;0,04;Bajas Ventas
13789;King of Fighters: Maximum Impact Regulation A;PS2;2007,0;Fighting;SNK Playmore;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13790;Who Wants to be a Millionaire: 1st Edition;DS;2007,0;Misc;Ubisoft;0,0;0,04;0,0;0,0;0,04;Bajas Ventas
13791;Star Ocean 5: Integrity and Faithlessness;PS3;2016,0;Role-Playing;Square Enix;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13792;Date A Live: Rine Utopia;PS3;2013,0;Adventure;Compile Heart;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13793;CSI: Fatal Conspiracy;PC;2010,0;Adventure;Ubisoft;0,0;0,03;0,0;0,01;0,04;Bajas Ventas
13794;Durarara!! 3way Standoff: Alley;PSP;2011,0;Adventure;Kadokawa Shoten;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13795;Surf's Up;PS3;2007,0;Sports;Ubisoft;0,03;0,0;0,0;0,0;0,04;Bajas Ventas
13796;Fritz Chess;PS3;2009,0;Strategy;Deep Silver;0,0;0,03;0,0;0,01;0,04;Bajas Ventas
13797;The Da Vinci Code;XB;2006,0;Action;Take-Two Interactive;0,03;0,01;0,0;0,0;0,04;Bajas Ventas
13798;Famicom Mini: Clu Clu Land;GBA;2004,0;Puzzle;Nintendo;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13799;Astro Boy: The Video Game;PSP;2009,0;Action;D3Publisher;0,04;0,0;0,0;0,0;0,04;Bajas Ventas
13800;Metal Slug XX;PSP;2009,0;Shooter;DHM Interactive;0,03;0,0;0,0;0,0;0,04;Bajas Ventas
13801;Sacred Blaze;PS2;2009,0;Strategy;Flight-Plan;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13802;Rollin' Rascals;DS;2009,0;Puzzle;Rising Star Games;0,04;0,0;0,0;0,0;0,04;Bajas Ventas
13803;Haneru no Tobira DS: Tanshuku Tetsudou no Yoru;DS;2007,0;Misc;Namco Bandai Games;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13804;Thoroughbred Breeder II Plus;PS;1995,0;Simulation;Hect;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13805;Pure Pinball;XB;2004,0;Misc;XS Games;0,03;0,01;0,0;0,0;0,04;Bajas Ventas
13806;Hanaoni: Koisomeru Koku - Eikyuu no Shirushi;PSP;2011,0;Adventure;Idea Factory;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13807;Zac to Ombra: Maboroshi no Yuuenchi;DS;2010,0;Adventure;Konami Digital Entertainment;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13808;Resident Evil: Revelations;PC;2013,0;Action;Capcom;0,0;0,03;0,0;0,01;0,04;Bajas Ventas
13809;Daikaijuu Battle: Ultra Coliseum DX - Ultra Senshi Daishuuketsu;Wii;2010,0;Fighting;Namco Bandai Games;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13810;Shadow of the Colossus;PS3;2011,0;Action;Sony Computer Entertainment;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13811;Phantom Breaker;X360;2011,0;Fighting;5pb;0,02;0,0;0,02;0,0;0,04;Bajas Ventas
13812;Gummy Bears Mini Golf;Wii;2010,0;Sports;Unknown;0,04;0,0;0,0;0,0;0,04;Bajas Ventas
13813;Brothers In Arms DS;DS;2007,0;Shooter;Ubisoft;0,03;0,0;0,0;0,0;0,04;Bajas Ventas
13814;Valhalla Knights 2: Battle Stance;PSP;2009,0;Role-Playing;Marvelous Interactive;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13815;99 no Namida;DS;2008,0;Adventure;Namco Bandai Games;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13816;Clannad;PSP;2008,0;Adventure;Prototype;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13817;Cyber Troopers Virtual-On Marz;PS2;2003,0;Fighting;Sega;0,02;0,01;0,0;0,0;0,04;Bajas Ventas
13818;Headhunter: Redemption;PS2;2004,0;Action;Sega;0,02;0,01;0,0;0,0;0,04;Bajas Ventas
13819;Ookami to Koushinryou: Boku to Horo no Ichinen;DS;2008,0;Adventure;ASCII Media Works;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13820;Bomberman: Act Zero;X360;2006,0;Puzzle;Konami Digital Entertainment;0,04;0,0;0,0;0,0;0,04;Bajas Ventas
13821;Stuntman;GBA;2003,0;Racing;Atari;0,03;0,01;0,0;0,0;0,04;Bajas Ventas
13822;Time Travelers;3DS;2012,0;Adventure;Unknown;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13823;Burnout Paradise: The Ultimate Box;X360;2009,0;Racing;Electronic Arts;0,0;0,03;0,0;0,0;0,04;Bajas Ventas
13824;The Chase: Felix Meets Felicity;DS;2009,0;Action;Atari;0,04;0,0;0,0;0,0;0,04;Bajas Ventas
13825;Stoked: Big Air Edition;X360;2009,0;Sports;Namco Bandai Games;0,02;0,02;0,0;0,0;0,04;Bajas Ventas
13826;Syndicate Wars;PS;1997,0;Strategy;Electronic Arts;0,02;0,01;0,0;0,0;0,04;Bajas Ventas
13827;Castlevania: Lords of Shadow 2;PC;2014,0;Action;Konami Digital Entertainment;0,01;0,03;0,0;0,0;0,04;Bajas Ventas
13828;Draglade (JP sales);DS;2007,0;Fighting;505 Games;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13829;Herc's Adventures;PS;1997,0;Action;Virgin Interactive;0,02;0,01;0,0;0,0;0,04;Bajas Ventas
13830;Tiger Woods PGA Tour Golf;GBA;2002,0;Sports;Ubisoft;0,03;0,01;0,0;0,0;0,04;Bajas Ventas
13831;Twin Strike: Operation Thunder;Wii;2008,0;Shooter;Zoo Games;0,04;0,0;0,0;0,0;0,04;Bajas Ventas
13832;BlazBlue: Chrono Phantasma Extend;PS3;2015,0;Action;PQube;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13833;All Points Bulletin;PC;2010,0;Role-Playing;Electronic Arts;0,0;0,03;0,0;0,01;0,04;Bajas Ventas
13834;Romance of the Three Kingdoms 13;PS3;2015,0;Action;Tecmo Koei;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13835;The Movies;PC;2005,0;Simulation;Activision;0,01;0,03;0,0;0,01;0,04;Bajas Ventas
13836;SuperCar Challenge;PS3;2009,0;Racing;System 3 Arcade Software;0,0;0,03;0,0;0,01;0,04;Bajas Ventas
13837;Dreamfall: The Longest Journey;XB;2006,0;Adventure;Empire Interactive;0,03;0,01;0,0;0,0;0,04;Bajas Ventas
13838;The Sims 4: Spa Day;PC;2015,0;Simulation;Electronic Arts;0,0;0,04;0,0;0,0;0,04;Bajas Ventas
13839;Tokimeki Mahjong Paradise: Koi no Tenpai Beat;SAT;1995,0;Misc;Sonnet;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13840;Yuki Yuna is a Hero: Memory of the Forest;PSV;2015,0;Action;FuRyu;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13841;JASF: Jane's Advanced Strike Fighters;PC;2011,0;Simulation;Deep Silver;0,02;0,01;0,0;0,0;0,04;Bajas Ventas
13842;Kidou Gekidan Haro Ichiza Gundam Mahjong DS: Oyaji nimo Agarareta koto nai noni!;DS;2005,0;Misc;Namco Bandai Games;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13843;Blue Roses: Yousei to Aoi Hitomi no Senshitachi;PSP;2010,0;Adventure;Nippon Ichi Software;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13844;Zatch Bell! Mamodo Fury;GC;2005,0;Fighting;Namco Bandai Games;0,03;0,01;0,0;0,0;0,04;Bajas Ventas
13845;Dora's Big Birthday Adventure;PS2;2010,0;Misc;Take-Two Interactive;0,02;0,01;0,0;0,0;0,04;Bajas Ventas
13846;PopStar Guitar;PS2;2008,0;Misc;XS Games;0,02;0,01;0,0;0,0;0,04;Bajas Ventas
13847;Haikyu!! Cross Team Match!;3DS;2016,0;Adventure;Namco Bandai Games;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13848;NHL Blades of Steel 2000;PS;1999,0;Sports;Konami Digital Entertainment;0,02;0,01;0,0;0,0;0,04;Bajas Ventas
13849;Outlaw Volleyball Remixed;PS2;2004,0;Sports;Global Star;0,02;0,01;0,0;0,0;0,04;Bajas Ventas
13850;The Adventures of Darwin;PS2;2006,0;Strategy;Essential Games;0,01;0,0;0,03;0,0;0,04;Bajas Ventas
13851;Scarface: The World is Yours;PC;2006,0;Action;Vivendi Games;0,01;0,02;0,0;0,01;0,04;Bajas Ventas
13852;Blood Bowl;PC;2009,0;Sports;Focus Home Interactive;0,01;0,02;0,0;0,01;0,04;Bajas Ventas
13853;FIFA World Cup Germany 2006;DS;2006,0;Sports;Electronic Arts;0,03;0,0;0,0;0,0;0,04;Bajas Ventas
13854;Supreme Commander: Forged Alliance;PC;2007,0;Strategy;THQ;0,01;0,02;0,0;0,01;0,04;Bajas Ventas
13855;Klonoa Heroes: Densetsu no Star Medal;GBA;2002,0;Role-Playing;Namco Bandai Games;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13856;Hyperdimension Neptunia Victory II;PS4;2015,0;Role-Playing;Idea Factory International;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13857;Pajama Sam: You are What You Eat From Your Head to Your Feet;PS;2001,0;Adventure;Infogrames;0,02;0,01;0,0;0,0;0,04;Bajas Ventas
13858;Sid Meier's Railroads!;PC;2006,0;Simulation;Take-Two Interactive;0,01;0,03;0,0;0,01;0,04;Bajas Ventas
13859;Jig-A-Pix: Pets;DS;2009,0;Puzzle;Zushi Games;0,03;0,0;0,0;0,0;0,04;Bajas Ventas
13860;Brothers: A Tale of Two Sons;XOne;2015,0;Adventure;505 Games;0,03;0,01;0,0;0,0;0,04;Bajas Ventas
13861;Warhammer: Dark Omen;PS;1998,0;Strategy;Electronic Arts;0,02;0,01;0,0;0,0;0,04;Bajas Ventas
13862;Mobile Suit Gundam: Mokuba no Kiseki;PSP;2012,0;Action;Namco Bandai Games;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13863;Denki Blocks!;GBA;2001,0;Puzzle;Rage Software;0,03;0,01;0,0;0,0;0,04;Bajas Ventas
13864;A Ressha de Ikou DS;DS;2009,0;Simulation;ArtDink;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13865;Harukanaru Toki no Naka de 4: Aizouban;PSP;2010,0;Role-Playing;Tecmo Koei;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13866;Tsurugi no Machi no Ihoujin: Kuro no Kyuuden;PSV;2015,0;Role-Playing;Experience Inc,;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13867;Colin McRae Rally 3;XB;2002,0;Racing;Codemasters;0,03;0,01;0,0;0,0;0,04;Bajas Ventas
13868;Ballistic;PS;1999,0;Puzzle;Atari;0,02;0,01;0,0;0,0;0,04;Bajas Ventas
13869;Paddington: Adventures in London;3DS;2015,0;Puzzle;Koch Media;0,0;0,04;0,0;0,0;0,04;Bajas Ventas
13870;Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden;PSV;2016,0;Misc;Tecmo Koei;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13871;Caesar IV;PC;2006,0;Strategy;Vivendi Games;0,0;0,03;0,0;0,01;0,04;Bajas Ventas
13872;Sega Rally 2006;PS2;;Racing;Unknown;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13873;Song of the Deep;XOne;2016,0;Action;Insomniac Games;0,03;0,0;0,0;0,0;0,04;Bajas Ventas
13874;I'm A Celebrity: Get Me Out of Here!;DS;2009,0;Misc;Mindscape;0,0;0,04;0,0;0,0;0,04;Bajas Ventas
13875;Gundam Battle Online;DC;2001,0;Action;Namco Bandai Games;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13876;Harry Potter and the Order of the Phoenix;PC;2007,0;Action;Electronic Arts;0,0;0,03;0,0;0,01;0,04;Bajas Ventas
13877;Shonen Jump's One Piece: Grand Adventure;GC;2006,0;Fighting;Namco Bandai Games;0,03;0,01;0,0;0,0;0,04;Bajas Ventas
13878;Holly Hobbie & Friends;DS;2007,0;Misc;Majesco Entertainment;0,04;0,0;0,0;0,0;0,04;Bajas Ventas
13879;Kevin Van Dam: Big Bass Challenge;Wii;2010,0;Sports;Zoo Games;0,04;0,0;0,0;0,0;0,04;Bajas Ventas
13880;Stolen;PS2;2005,0;Action;Hip Interactive;0,02;0,01;0,0;0,0;0,04;Bajas Ventas
13881;Monster High: New Ghoul in School;X360;2015,0;Action;Little Orbit;0,0;0,04;0,0;0,0;0,04;Bajas Ventas
13882;Glacier2;Wii;2009,0;Racing;Zoo Games;0,04;0,0;0,0;0,0;0,04;Bajas Ventas
13883;Rugby Challenge 3;PS4;2016,0;Sports;Alternative Software;0,0;0,03;0,0;0,01;0,04;Bajas Ventas
13884;Memories Off 6: T-Wave;PS2;2008,0;Adventure;5pb;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13885;Superstars V8 Racing;PS3;2009,0;Racing;Black Bean Games;0,0;0,02;0,0;0,01;0,04;Bajas Ventas
13886;Halo: Combat Evolved;PC;2003,0;Shooter;Microsoft Game Studios;0,01;0,02;0,0;0,01;0,04;Bajas Ventas
13887;Hatsune Miku: Project Diva X;PS4;2016,0;Misc;Sega;0,01;0,0;0,02;0,0;0,04;Bajas Ventas
13888;Bullet Girls 2;PSV;2016,0;Action;D3Publisher;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13889;Famicom Remix Best Choice;3DS;2015,0;Action;Nintendo;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13890;Pro Race Driver;XB;2003,0;Racing;Codemasters;0,03;0,01;0,0;0,0;0,04;Bajas Ventas
13891;Sleepover Party;Wii;2009,0;Misc;Ubisoft;0,03;0,0;0,0;0,0;0,04;Bajas Ventas
13892;100 Classic Games;DS;2011,0;Misc;Rondomedia;0,0;0,03;0,0;0,0;0,04;Bajas Ventas
13893;Ide Yosuke no Mahjong Kazoku;PS;1995,0;Misc;Seta Corporation;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13894;Richard Burns Rally;PC;2004,0;Racing;SCi;0,0;0,03;0,0;0,01;0,04;Bajas Ventas
13895;WRC: FIA World Rally Championship;PSP;2005,0;Racing;Sony Computer Entertainment;0,02;0,01;0,0;0,01;0,04;Bajas Ventas
13896;Quiz Mobile Gundam: Toi Senshi DX;PSP;2006,0;Puzzle;Namco Bandai Games;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13897;R-Type Command (correct US sales);PSP;2007,0;Strategy;Rising Star Games;0,04;0,0;0,0;0,0;0,04;Bajas Ventas
13898;E,T, The Extra-Terrestrial: Interplanetary Mission;PS;2001,0;Platform;Ubisoft;0,02;0,01;0,0;0,0;0,04;Bajas Ventas
13899;Story Hour: Fairy Tales;Wii;2008,0;Adventure;Zoo Digital Publishing;0,04;0,0;0,0;0,0;0,04;Bajas Ventas
13900;Dynasty Warriors Vol, 2 (JP sales);PSP;2006,0;Action;Tecmo Koei;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13901;Countdown Vampires;PS;1999,0;Adventure;Namco Bandai Games;0,02;0,01;0,0;0,0;0,04;Bajas Ventas
13902;Crypt Killer;PS;1997,0;Shooter;Konami Digital Entertainment;0,02;0,01;0,0;0,0;0,04;Bajas Ventas
13903;Tokumei Sentai Go-Busters;DS;2012,0;Action;Namco Bandai Games;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13904;Dramatic Soccer Game: Nippon Daihyou Senshu Ninarou!;PS2;2002,0;Sports;Enix Corporation;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13905;The Treasures of Montezuma;DS;2010,0;Puzzle;Foreign Media Games;0,02;0,02;0,0;0,0;0,04;Bajas Ventas
13906;Saints Row 2;PC;2009,0;Action;THQ;0,0;0,03;0,0;0,01;0,04;Bajas Ventas
13907;Harry Potter and the Prisoner of Azkaban;PC;2004,0;Action;Electronic Arts;0,0;0,03;0,0;0,01;0,04;Bajas Ventas
13908;Battle Hunter;PS;1999,0;Strategy;Midas Interactive Entertainment;0,02;0,01;0,0;0,0;0,04;Bajas Ventas
13909;PO'ed;PS;1996,0;Shooter;Time Warner Interactive;0,02;0,01;0,0;0,0;0,04;Bajas Ventas
13910;Heathcliff! Frantic Foto;DS;2010,0;Misc;Storm City Games;0,04;0,0;0,0;0,0;0,04;Bajas Ventas
13911;Adidas Power Soccer;PS;1996,0;Sports;Psygnosis;0,02;0,01;0,0;0,0;0,04;Bajas Ventas
13912;LEGO Jurassic World;PC;2015,0;Action;Warner Bros, Interactive Entertainment;0,0;0,04;0,0;0,0;0,04;Bajas Ventas
13913;Secret Files 2: Puritas Cordis;PC;2009,0;Adventure;Deep Silver;0,0;0,03;0,0;0,01;0,04;Bajas Ventas
13914;Darklight Conflict;PS;1997,0;Simulation;Electronic Arts;0,02;0,01;0,0;0,0;0,04;Bajas Ventas
13915;Dragon Ball: Advanced Adventure;GBA;2004,0;Action;Namco Bandai Games;0,03;0,01;0,0;0,0;0,04;Bajas Ventas
13916;Art of Fighting 3: The Path of the Warrior;NG;1996,0;Fighting;SNK;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13917;Rabbids Land;WiiU;2012,0;Misc;Ubisoft;0,02;0,01;0,0;0,0;0,04;Bajas Ventas
13918;Civilization Beyond Earth: Rising Tide;PC;2015,0;Strategy;Take-Two Interactive;0,0;0,04;0,0;0,0;0,04;Bajas Ventas
13919;The Ripping Friends;GBA;2002,0;Action;THQ;0,03;0,01;0,0;0,0;0,04;Bajas Ventas
13920;Rodea the Sky Soldier;3DS;2015,0;Action;Nippon Ichi Software;0,03;0,0;0,0;0,0;0,04;Bajas Ventas
13921;Konami Arcade Classics;PS;1999,0;Misc;Konami Digital Entertainment;0,02;0,01;0,0;0,0;0,04;Bajas Ventas
13922;Hunter x Hunter: Wonder Adventure;PSP;2012,0;Action;Namco Bandai Games;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13923;Super Army War;GBA;2005,0;Action;Flashpoint Games;0,03;0,01;0,0;0,0;0,04;Bajas Ventas
13924;Ao no Exorcist: Genkoku no Labyrinth;PSP;2012,0;Action;Namco Bandai Games;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13925;Don Bradman Cricket 14;XOne;2015,0;Sports;Tru Blu Entertainment;0,0;0,04;0,0;0,0;0,04;Bajas Ventas
13926;Echo Night Beyond;PS2;2004,0;Adventure;Indie Games;0,02;0,01;0,0;0,0;0,04;Bajas Ventas
13927;Minna no Chizu;PSP;2006,0;Misc;Zenrin;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13928;Doom II: Hell on Earth;GBA;2002,0;Shooter;Activision;0,03;0,01;0,0;0,0;0,04;Bajas Ventas
13929;Taikou Risshiden V;PSP;2009,0;Strategy;Tecmo Koei;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13930;Shin Hayarigami;PS3;2014,0;Adventure;Nippon Ichi Software;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13931;Jikkyou Powerful Major League;GC;2006,0;Sports;Konami Digital Entertainment;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13932;Train Simulator 2016;PC;2015,0;Simulation;Unknown;0,0;0,04;0,0;0,0;0,04;Bajas Ventas
13933;Corpse Party: Blood Covered - Repeated Fear;3DS;2015,0;Adventure;5pb;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13934;Suzumiya Haruhi no Tsuisou;PSP;2011,0;Adventure;Namco Bandai Games;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13935;Zoo Hospital;DS;2007,0;Simulation;Eidos Interactive;0,03;0,0;0,0;0,0;0,04;Bajas Ventas
13936;Evolution Skateboarding;GC;2002,0;Sports;Konami Digital Entertainment;0,03;0,01;0,0;0,0;0,04;Bajas Ventas
13937;Greg Hastings' Tournament Paintball Max'd;DS;2006,0;Shooter;Activision;0,03;0,0;0,0;0,0;0,04;Bajas Ventas
13938;The Idolm@ster: Must Songs - Red Board / Blue Board;PSV;2015,0;Misc;Namco Bandai Games;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13939;Jikkyou World Soccer 2002;PS2;2002,0;Sports;Konami Digital Entertainment;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13940;Tenshou Gakuen Gekkouroku;PS2;2006,0;Adventure;Asmik Ace Entertainment;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13941;Ski-Doo Snowmobile Challenge;X360;2009,0;Racing;Valcon Games;0,03;0,0;0,0;0,0;0,04;Bajas Ventas
13942;Aquanaut's Holiday: Kakusareta Kiroku;PS3;2008,0;Adventure;Sony Computer Entertainment;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13943;Real Soccer 2008;DS;2007,0;Sports;Ubisoft;0,03;0,0;0,0;0,0;0,04;Bajas Ventas
13944;Little Red Riding Hood's Zombie BBQ;DS;2008,0;Shooter;Destineer;0,03;0,0;0,0;0,0;0,04;Bajas Ventas
13945;Texas Hold 'Em Poker DS;DS;2005,0;Misc;Majesco Entertainment;0,03;0,0;0,0;0,0;0,04;Bajas Ventas
13946;DuckTales: Remastered;X360;2013,0;Action;Capcom;0,03;0,0;0,0;0,0;0,04;Bajas Ventas
13947;APB Reloaded;PC;2011,0;Role-Playing;Iceberg Interactive;0,02;0,01;0,0;0,0;0,04;Bajas Ventas
13948;Railroad Tycoon 3;PC;2003,0;Strategy;Gathering of Developers;0,0;0,03;0,0;0,01;0,04;Bajas Ventas
13949;Magical Starsign (JP sales);DS;2006,0;Role-Playing;Nintendo;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13950;Big Mutha Truckers;GBA;2005,0;Racing;Zoo Digital Publishing;0,03;0,01;0,0;0,0;0,04;Bajas Ventas
13951;DT Carnage;PSP;2009,0;Racing;Agetec;0,03;0,0;0,0;0,0;0,04;Bajas Ventas
13952;Resident Evil 6;XOne;2016,0;Shooter;Capcom;0,03;0,0;0,0;0,0;0,04;Bajas Ventas
13953;Teenage Zombies: Invasion of the Alien Brain Thingys;DS;2008,0;Adventure;Ignition Entertainment;0,03;0,0;0,0;0,0;0,04;Bajas Ventas
13954;Ar Nosurge: Ode to an Unborn Star;PSV;2014,0;Role-Playing;Tecmo Koei;0,0;0,0;0,04;0,0;0,04;Bajas Ventas
13955;Warriors Orochi 3;XOne;2014,0;Action;Tecmo Koei;0,01;0,03;0,0;0,0;0,04;Bajas Ventas
13956;Monster High: New Ghoul in School;3DS;2015,0;Action;Little Orbit;0,0;0,03;0,0;0,0;0,04;Bajas Ventas
